model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V47,"[0, 0.6, 0.8, 1]",7.607677510210257,"[93.2149651236525, 1.5218769816106532, 5.263157894736842]","[93.92405063291139, 0.7594936708860759, 5.3164556962025316]","[69.18367346938776, 66.66666666666666, 85.54216867469879]","[70.61994609164421, 100.0, 76.19047619047619]"
V47,"[0, 0.8, 1.0, 1]",1.8617772392081071,"[94.73684210526315, 5.263157894736842, 0]","[94.68354430379748, 5.3164556962025316, 0]","[69.14323962516734, 85.54216867469879, 0]","[70.85561497326202, 76.19047619047619, 0]"
V47,"[0, 0.45, 0.65, 1]",4.579736765628214,"[92.58084971464807, 0.7609384908053266, 6.658211794546608]","[92.15189873417722, 1.7721518987341773, 6.075949367088607]","[69.31506849315069, 50.0, 81.9047619047619]","[70.6043956043956, 71.42857142857143, 79.16666666666666]"
V47,"[0, 0.65, 0.85, 1]",3.808051245392208,"[93.3417882054534, 3.804692454026633, 2.8535193405199744]","[93.92405063291139, 3.2911392405063293, 2.7848101265822782]","[69.15760869565217, 78.33333333333333, 86.66666666666667]","[70.61994609164421, 84.61538461538461, 72.72727272727273]"
V47,"[0, 0.85, 1, 1]",2.6089318479826584,"[97.14648065948003, 2.8535193405199744, 0]","[97.21518987341771, 2.7848101265822782, 0]","[69.51697127937337, 86.66666666666667, 0]","[71.09375, 72.72727272727273, 0]"
V47,"[0, 0.4, 0.65, 1]",5.059032481354255,"[92.07355738744451, 1.2682308180088777, 6.658211794546608]","[91.89873417721519, 2.0253164556962027, 6.075949367088607]","[69.42148760330579, 50.0, 81.9047619047619]","[70.52341597796143, 75.0, 79.16666666666666]"
V47,"[0, 0.65, 0.9, 1]",4.387131607869686,"[93.3417882054534, 4.2485732403297405, 2.4096385542168677]","[93.92405063291139, 3.5443037974683547, 2.5316455696202533]","[69.15760869565217, 79.1044776119403, 86.8421052631579]","[70.61994609164421, 85.71428571428571, 70.0]"
V47,"[0, 0.45, 0.7, 1]",5.709028463401426,"[92.58084971464807, 1.077996195307546, 6.3411540900443875]","[92.15189873417722, 2.278481012658228, 5.5696202531645564]","[69.31506849315069, 52.94117647058824, 83.0]","[70.6043956043956, 77.77777777777779, 77.27272727272727]"
V47,"[0, 0.7, 0.95, 1]",3.720848326417369,"[93.65884590995562, 4.692454026632848, 1.6487000634115407]","[94.43037974683544, 4.050632911392405, 1.5189873417721518]","[69.12660798916723, 82.43243243243244, 84.61538461538461]","[70.77747989276139, 81.25, 66.66666666666666]"
V48,"[0, 0.4, 0.45, 1]",2.267197196228853,"[54.66074825618262, 4.2485732403297405, 41.09067850348763]","[52.911392405063296, 2.7848101265822782, 44.303797468354425]","[67.98143851508121, 68.65671641791045, 72.8395061728395]","[67.46411483253588, 72.72727272727273, 75.42857142857143]"
V48,"[0, 0.45, 0.5, 1]",5.372871639101822,"[58.90932149651237, 3.2339885859226376, 37.85668991756499]","[55.69620253164557, 4.050632911392405, 40.25316455696203]","[68.03013993541443, 68.62745098039215, 73.19932998324958]","[67.72727272727272, 93.75, 73.58490566037736]"
V48,"[0, 0.5, 0.55, 1]",3.0536684376613357,"[62.143310082435, 3.2339885859226376, 34.62270133164236]","[59.74683544303797, 1.7721518987341773, 38.48101265822785]","[68.06122448979592, 62.745098039215684, 74.17582417582418]","[69.49152542372882, 71.42857142857143, 73.68421052631578]"
V48,"[0, 0.55, 0.6, 1]",3.018266773731802,"[65.37729866835764, 2.7901077996195305, 31.83259353202283]","[61.518987341772146, 3.79746835443038, 34.68354430379747]","[67.79825412221145, 61.36363636363637, 75.2988047808765]","[69.54732510288066, 53.333333333333336, 75.91240875912408]"
V48,"[0, 0.6, 0.65, 1]",6.44508796376839,"[68.16740646797717, 2.8535193405199744, 28.979074191502853]","[65.31645569620254, 2.0253164556962027, 32.65822784810127]","[67.53488372093022, 77.77777777777779, 75.054704595186]","[68.6046511627907, 50.0, 77.51937984496125]"
V48,"[0, 0.65, 0.7, 1]",5.063524270564906,"[71.02092580849715, 2.9803424223208625, 25.998731769181994]","[67.34177215189874, 2.7848101265822782, 29.873417721518987]","[67.94642857142857, 59.57446808510638, 76.82926829268293]","[68.04511278195488, 81.81818181818183, 77.11864406779661]"
V48,"[0, 0.7, 0.75, 1]",1.9589339140457511,"[74.00126823081801, 2.9803424223208625, 23.018389346861127]","[70.12658227848101, 2.7848101265822782, 27.088607594936708]","[67.60925449871465, 70.2127659574468, 77.68595041322314]","[68.59205776173285, 72.72727272727273, 77.57009345794393]"
V48,"[0, 0.75, 0.8, 1]",3.9717529550126454,"[76.98161065313887, 3.4242232086239692, 19.59416613823716]","[72.9113924050633, 3.2911392405063293, 23.79746835443038]","[67.71004942339374, 64.81481481481481, 79.93527508090615]","[68.75, 76.92307692307693, 77.6595744680851]"
V48,"[0, 0.8, 0.85, 1]",3.1442014986996907,"[80.40583386176284, 4.56563094483196, 15.0285351934052]","[76.20253164556962, 6.329113924050633, 17.468354430379744]","[67.58675078864354, 84.72222222222221, 78.48101265822784]","[69.10299003322258, 76.0, 78.26086956521739]"
V48,"[0, 0.85, 0.9, 1]",2.659266435845832,"[84.9714648065948, 6.404565630944832, 8.623969562460369]","[82.53164556962025, 11.139240506329113, 6.329113924050633]","[68.50746268656717, 72.27722772277228, 83.08823529411765]","[69.6319018404908, 72.72727272727273, 88.0]"
V48,"[0, 0.45, 0.5, 1]",5.372871639101822,"[58.90932149651237, 3.2339885859226376, 37.85668991756499]","[55.69620253164557, 4.050632911392405, 40.25316455696203]","[68.03013993541443, 68.62745098039215, 73.19932998324958]","[67.72727272727272, 93.75, 73.58490566037736]"
V48,"[0, 0.5, 0.55, 1]",3.0536684376613357,"[62.143310082435, 3.2339885859226376, 34.62270133164236]","[59.74683544303797, 1.7721518987341773, 38.48101265822785]","[68.06122448979592, 62.745098039215684, 74.17582417582418]","[69.49152542372882, 71.42857142857143, 73.68421052631578]"
V48,"[0, 0.55, 0.6, 1]",3.018266773731802,"[65.37729866835764, 2.7901077996195305, 31.83259353202283]","[61.518987341772146, 3.79746835443038, 34.68354430379747]","[67.79825412221145, 61.36363636363637, 75.2988047808765]","[69.54732510288066, 53.333333333333336, 75.91240875912408]"
V48,"[0, 0.6, 0.65, 1]",6.44508796376839,"[68.16740646797717, 2.8535193405199744, 28.979074191502853]","[65.31645569620254, 2.0253164556962027, 32.65822784810127]","[67.53488372093022, 77.77777777777779, 75.054704595186]","[68.6046511627907, 50.0, 77.51937984496125]"
V48,"[0, 0.65, 0.7, 1]",5.063524270564906,"[71.02092580849715, 2.9803424223208625, 25.998731769181994]","[67.34177215189874, 2.7848101265822782, 29.873417721518987]","[67.94642857142857, 59.57446808510638, 76.82926829268293]","[68.04511278195488, 81.81818181818183, 77.11864406779661]"
V48,"[0, 0.7, 0.75, 1]",1.9589339140457511,"[74.00126823081801, 2.9803424223208625, 23.018389346861127]","[70.12658227848101, 2.7848101265822782, 27.088607594936708]","[67.60925449871465, 70.2127659574468, 77.68595041322314]","[68.59205776173285, 72.72727272727273, 77.57009345794393]"
V48,"[0, 0.75, 0.8, 1]",3.9717529550126454,"[76.98161065313887, 3.4242232086239692, 19.59416613823716]","[72.9113924050633, 3.2911392405063293, 23.79746835443038]","[67.71004942339374, 64.81481481481481, 79.93527508090615]","[68.75, 76.92307692307693, 77.6595744680851]"
V48,"[0, 0.8, 0.85, 1]",3.1442014986996907,"[80.40583386176284, 4.56563094483196, 15.0285351934052]","[76.20253164556962, 6.329113924050633, 17.468354430379744]","[67.58675078864354, 84.72222222222221, 78.48101265822784]","[69.10299003322258, 76.0, 78.26086956521739]"
V48,"[0, 0.85, 0.9, 1]",2.659266435845832,"[84.9714648065948, 6.404565630944832, 8.623969562460369]","[82.53164556962025, 11.139240506329113, 6.329113924050633]","[68.50746268656717, 72.27722772277228, 83.08823529411765]","[69.6319018404908, 72.72727272727273, 88.0]"
V48,"[0, 0.4, 0.5, 1]",3.706161004507031,"[54.66074825618262, 7.482561826252378, 37.85668991756499]","[52.911392405063296, 6.8354430379746836, 40.25316455696203]","[67.98143851508121, 68.64406779661016, 73.19932998324958]","[67.46411483253588, 85.18518518518519, 73.58490566037736]"
V48,"[0, 0.5, 0.6, 1]",1.793360087119234,"[62.143310082435, 6.024096385542169, 31.83259353202283]","[59.74683544303797, 5.5696202531645564, 34.68354430379747]","[68.06122448979592, 62.10526315789474, 75.2988047808765]","[69.49152542372882, 59.09090909090909, 75.91240875912408]"
V48,"[0, 0.6, 0.7, 1]",1.5276205599390698,"[68.16740646797717, 5.833861762840837, 25.998731769181994]","[65.31645569620254, 4.810126582278481, 29.873417721518987]","[67.53488372093022, 68.47826086956522, 76.82926829268293]","[68.6046511627907, 68.42105263157895, 77.11864406779661]"
V48,"[0, 0.7, 0.8, 1]",3.2230626058263954,"[74.00126823081801, 6.404565630944832, 19.59416613823716]","[70.12658227848101, 6.075949367088607, 23.79746835443038]","[67.60925449871465, 67.32673267326733, 79.93527508090615]","[68.59205776173285, 75.0, 77.6595744680851]"
V48,"[0, 0.8, 0.9, 1]",3.8279872633750607,"[80.40583386176284, 10.970196575776791, 8.623969562460369]","[76.20253164556962, 17.468354430379744, 6.329113924050633]","[67.58675078864354, 77.45664739884393, 83.08823529411765]","[69.10299003322258, 73.91304347826086, 88.0]"
V48,"[0, 0.45, 0.55, 1]",4.963558456691266,"[58.90932149651237, 6.467977171845275, 34.62270133164236]","[55.69620253164557, 5.822784810126582, 38.48101265822785]","[68.03013993541443, 65.68627450980392, 74.17582417582418]","[67.72727272727272, 86.95652173913044, 73.68421052631578]"
V48,"[0, 0.55, 0.65, 1]",4.903229531408635,"[65.37729866835764, 5.643627140139505, 28.979074191502853]","[61.518987341772146, 5.822784810126582, 32.65822784810127]","[67.79825412221145, 69.66292134831461, 75.054704595186]","[69.54732510288066, 52.17391304347826, 77.51937984496125]"
V48,"[0, 0.65, 0.75, 1]",3.455681318901227,"[71.02092580849715, 5.960684844641725, 23.018389346861127]","[67.34177215189874, 5.5696202531645564, 27.088607594936708]","[67.94642857142857, 64.8936170212766, 77.68595041322314]","[68.04511278195488, 77.27272727272727, 77.57009345794393]"
V48,"[0, 0.75, 0.85, 1]",1.5876405748293152,"[76.98161065313887, 7.989854153455929, 15.0285351934052]","[72.9113924050633, 9.620253164556962, 17.468354430379744]","[67.71004942339374, 76.19047619047619, 78.48101265822784]","[68.75, 76.31578947368422, 78.26086956521739]"
V48,"[0, 0.85, 0.95, 1]",1.7007830782011655,"[84.9714648065948, 12.365250475586556, 2.6632847178186427]","[82.53164556962025, 15.18987341772152, 2.278481012658228]","[68.50746268656717, 76.92307692307693, 85.71428571428571]","[69.6319018404908, 76.66666666666667, 88.88888888888889]"
V48,"[0, 0.4, 0.55, 1]",4.035765972708581,"[54.66074825618262, 10.716550412175016, 34.62270133164236]","[52.911392405063296, 8.60759493670886, 38.48101265822785]","[67.98143851508121, 66.86390532544378, 74.17582417582418]","[67.46411483253588, 82.35294117647058, 73.68421052631578]"
V48,"[0, 0.55, 0.7, 1]",2.366597227723207,"[65.37729866835764, 8.623969562460369, 25.998731769181994]","[61.518987341772146, 8.60759493670886, 29.873417721518987]","[67.79825412221145, 66.17647058823529, 76.82926829268293]","[69.54732510288066, 61.76470588235294, 77.11864406779661]"
V48,"[0, 0.7, 0.85, 1]",1.649341392315997,"[74.00126823081801, 10.970196575776791, 15.0285351934052]","[70.12658227848101, 12.40506329113924, 17.468354430379744]","[67.60925449871465, 74.56647398843931, 78.48101265822784]","[68.59205776173285, 75.51020408163265, 78.26086956521739]"
V48,"[0, 0.85, 1.0, 1]",1.037370120147195,"[84.9714648065948, 15.0285351934052, 0]","[82.53164556962025, 17.468354430379744, 0]","[68.50746268656717, 78.48101265822784, 0]","[69.6319018404908, 78.26086956521739, 0]"
V48,"[0, 0.45, 0.6, 1]",2.773892999767174,"[58.90932149651237, 9.258084971464807, 31.83259353202283]","[55.69620253164557, 9.620253164556962, 34.68354430379747]","[68.03013993541443, 64.38356164383562, 75.2988047808765]","[67.72727272727272, 73.68421052631578, 75.91240875912408]"
V48,"[0, 0.6, 0.75, 1]",1.710218781975333,"[68.16740646797717, 8.8142041851617, 23.018389346861127]","[65.31645569620254, 7.59493670886076, 27.088607594936708]","[67.53488372093022, 69.06474820143885, 77.68595041322314]","[68.6046511627907, 70.0, 77.57009345794393]"
V48,"[0, 0.75, 0.9, 1]",3.1234930600114437,"[76.98161065313887, 14.39441978440076, 8.623969562460369]","[72.9113924050633, 20.759493670886076, 6.329113924050633]","[67.71004942339374, 74.44933920704845, 83.08823529411765]","[68.75, 74.39024390243902, 88.0]"
V48,"[0, 0.4, 0.6, 1]",2.4290862381546328,"[54.66074825618262, 13.506658211794548, 31.83259353202283]","[52.911392405063296, 12.40506329113924, 34.68354430379747]","[67.98143851508121, 65.72769953051643, 75.2988047808765]","[67.46411483253588, 73.46938775510205, 75.91240875912408]"
V48,"[0, 0.6, 0.8, 1]",2.6615746790813555,"[68.16740646797717, 12.23842739378567, 19.59416613823716]","[65.31645569620254, 10.886075949367088, 23.79746835443038]","[67.53488372093022, 67.87564766839378, 79.93527508090615]","[68.6046511627907, 72.09302325581395, 77.6595744680851]"
V48,"[0, 0.8, 1.0, 1]",2.0330907149644224,"[80.40583386176284, 19.59416613823716, 0]","[76.20253164556962, 23.79746835443038, 0]","[67.58675078864354, 79.93527508090615, 0]","[69.10299003322258, 77.6595744680851, 0]"
V48,"[0, 0.45, 0.65, 1]",2.02530002445189,"[58.90932149651237, 12.111604311984783, 28.979074191502853]","[55.69620253164557, 11.645569620253164, 32.65822784810127]","[68.03013993541443, 67.5392670157068, 75.054704595186]","[67.72727272727272, 69.56521739130434, 77.51937984496125]"
V48,"[0, 0.65, 0.85, 1]",2.163360819960651,"[71.02092580849715, 13.950538998097652, 15.0285351934052]","[67.34177215189874, 15.18987341772152, 17.468354430379744]","[67.94642857142857, 71.36363636363636, 78.48101265822784]","[68.04511278195488, 76.66666666666667, 78.26086956521739]"
V48,"[0, 0.85, 1, 1]",1.037370120147195,"[84.9714648065948, 15.0285351934052, 0]","[82.53164556962025, 17.468354430379744, 0]","[68.50746268656717, 78.48101265822784, 0]","[69.6319018404908, 78.26086956521739, 0]"
V48,"[0, 0.4, 0.65, 1]",2.1143812462779232,"[54.66074825618262, 16.36017755231452, 28.979074191502853]","[52.911392405063296, 14.430379746835442, 32.65822784810127]","[67.98143851508121, 67.82945736434108, 75.054704595186]","[67.46411483253588, 70.17543859649122, 77.51937984496125]"
V48,"[0, 0.65, 0.9, 1]",3.384562860624306,"[71.02092580849715, 20.355104629042486, 8.623969562460369]","[67.34177215189874, 26.329113924050635, 6.329113924050633]","[67.94642857142857, 71.65109034267913, 83.08823529411765]","[68.04511278195488, 75.0, 88.0]"
V48,"[0, 0.45, 0.7, 1]",2.38417548245184,"[58.90932149651237, 15.091946734305644, 25.998731769181994]","[55.69620253164557, 14.430379746835442, 29.873417721518987]","[68.03013993541443, 65.96638655462185, 76.82926829268293]","[67.72727272727272, 71.9298245614035, 77.11864406779661]"
V48,"[0, 0.7, 0.95, 1]",2.167992892022924,"[74.00126823081801, 23.33544705136335, 2.6632847178186427]","[70.12658227848101, 27.59493670886076, 2.278481012658228]","[67.60925449871465, 75.81521739130434, 85.71428571428571]","[68.59205776173285, 76.14678899082568, 88.88888888888889]"
V49,"[0, 0.4, 0.45, 1]",17.507107347359014,"[92.51743817374762, 0.12682308180088775, 7.3557387444514895]","[93.41772151898734, 0.25316455696202533, 6.329113924050633]","[69.29403701165182, 100.0, 78.44827586206897]","[70.73170731707317, 0.0, 80.0]"
V49,"[0, 0.45, 0.5, 1]",18.15208015033062,"[92.64426125554851, 0.2536461636017755, 7.102092580849714]","[93.67088607594937, 0.25316455696202533, 6.075949367088607]","[69.33607118412046, 100.0, 77.67857142857143]","[70.54054054054055, 0.0, 83.33333333333334]"
V49,"[0, 0.5, 0.55, 1]",9.481314577802978,"[92.89790741915029, 0.2536461636017755, 6.8484464172479385]","[93.92405063291139, 0.25316455696202533, 5.822784810126582]","[69.419795221843, 50.0, 78.70370370370371]","[70.35040431266847, 100.0, 82.6086956521739]"
V49,"[0, 0.55, 0.6, 1]",17.973099123185307,"[93.15155358275206, 0.2536461636017755, 6.594800253646163]","[94.17721518987342, 0, 5.822784810126582]","[69.36691626957113, 100.0, 77.88461538461539]","[70.43010752688173, 0, 82.6086956521739]"
V49,"[0, 0.6, 0.65, 1]",18.630968340134583,"[93.40519974635384, 0.19023462270133165, 6.404565630944832]","[94.17721518987342, 0.25316455696202533, 5.5696202531645564]","[69.4501018329939, 100.0, 77.22772277227723]","[70.43010752688173, 0.0, 86.36363636363636]"
V49,"[0, 0.65, 0.7, 1]",5.171655812972079,"[93.59543436905517, 0.31705770450221943, 6.087507926442613]","[94.43037974683544, 0.25316455696202533, 5.3164556962025316]","[69.51219512195121, 80.0, 77.08333333333334]","[70.24128686327077, 100.0, 85.71428571428571]"
V49,"[0, 0.7, 0.75, 1]",2.466687715750964,"[93.91249207355739, 0.06341154090044387, 6.024096385542169]","[94.68354430379748, 0.25316455696202533, 5.063291139240507]","[69.54760297096556, 0.0, 77.89473684210526]","[70.32085561497327, 0.0, 90.0]"
V49,"[0, 0.75, 0.8, 1]",2.496650016278906,"[93.97590361445783, 0.19023462270133165, 5.833861762840837]","[94.9367088607595, 0.25316455696202533, 4.810126582278481]","[69.50067476383266, 100.0, 77.17391304347827]","[70.13333333333334, 100.0, 89.47368421052632]"
V49,"[0, 0.8, 0.85, 1]",6.425381415496105,"[94.16613823715916, 0.507292327203551, 5.3265694356372855]","[95.18987341772151, 0.5063291139240507, 4.30379746835443]","[69.56228956228956, 75.0, 77.38095238095238]","[70.2127659574468, 100.0, 88.23529411764706]"
V49,"[0, 0.85, 0.9, 1]",19.08609531471731,"[94.67343056436272, 0.19023462270133165, 5.136334812935954]","[95.69620253164557, 0, 4.30379746835443]","[69.5914266577361, 100.0, 76.5432098765432]","[70.37037037037037, 0, 88.23529411764706]"
V49,"[0, 0.45, 0.5, 1]",18.15208015033062,"[92.64426125554851, 0.2536461636017755, 7.102092580849714]","[93.67088607594937, 0.25316455696202533, 6.075949367088607]","[69.33607118412046, 100.0, 77.67857142857143]","[70.54054054054055, 0.0, 83.33333333333334]"
V49,"[0, 0.5, 0.55, 1]",9.481314577802978,"[92.89790741915029, 0.2536461636017755, 6.8484464172479385]","[93.92405063291139, 0.25316455696202533, 5.822784810126582]","[69.419795221843, 50.0, 78.70370370370371]","[70.35040431266847, 100.0, 82.6086956521739]"
V49,"[0, 0.55, 0.6, 1]",17.973099123185307,"[93.15155358275206, 0.2536461636017755, 6.594800253646163]","[94.17721518987342, 0, 5.822784810126582]","[69.36691626957113, 100.0, 77.88461538461539]","[70.43010752688173, 0, 82.6086956521739]"
V49,"[0, 0.6, 0.65, 1]",18.630968340134583,"[93.40519974635384, 0.19023462270133165, 6.404565630944832]","[94.17721518987342, 0.25316455696202533, 5.5696202531645564]","[69.4501018329939, 100.0, 77.22772277227723]","[70.43010752688173, 0.0, 86.36363636363636]"
V49,"[0, 0.65, 0.7, 1]",5.171655812972079,"[93.59543436905517, 0.31705770450221943, 6.087507926442613]","[94.43037974683544, 0.25316455696202533, 5.3164556962025316]","[69.51219512195121, 80.0, 77.08333333333334]","[70.24128686327077, 100.0, 85.71428571428571]"
V49,"[0, 0.7, 0.75, 1]",2.466687715750964,"[93.91249207355739, 0.06341154090044387, 6.024096385542169]","[94.68354430379748, 0.25316455696202533, 5.063291139240507]","[69.54760297096556, 0.0, 77.89473684210526]","[70.32085561497327, 0.0, 90.0]"
V49,"[0, 0.75, 0.8, 1]",2.496650016278906,"[93.97590361445783, 0.19023462270133165, 5.833861762840837]","[94.9367088607595, 0.25316455696202533, 4.810126582278481]","[69.50067476383266, 100.0, 77.17391304347827]","[70.13333333333334, 100.0, 89.47368421052632]"
